pair_id,type,perturbations,cae_levenshtein,cae_jaccard,cae_jaro_winkler,win_levenshtein,win_jaccard,win_jaro_winkler,value_ratio,cpv_match,country_match,label
dup_820,synthetic_duplicate,abbreviation,0.95,0.7777777777777778,0.95,0.9130434782608696,0.3076923076923077,0.9130434782608696,1.0,1,1,1
non_1927,real_non_duplicate,none,0.19999999999999996,0.0,0.19999999999999996,0.2777777777777778,0.0,0.2777777777777778,0.023957127325557156,0,0,0
dup_1137,synthetic_duplicate,"encoding,case",1.0,1.0,1.0,0.8421052631578947,0.125,0.8421052631578947,1.0,1,1,1
non_1033,real_non_duplicate,none,0.3548387096774194,0.0,0.3548387096774194,0.22857142857142854,0.0,0.22857142857142854,2.0833333333333335e-08,0,0,0
non_526,real_non_duplicate,none,0.2857142857142857,0.0,0.2857142857142857,0.2962962962962963,0.0,0.2962962962962963,0.021698444153147235,0,1,0
dup_267,synthetic_duplicate,case,1.0,1.0,1.0,0.9421487603305785,0.35714285714285715,0.9421487603305785,1.0,1,1,1
dup_1812,synthetic_duplicate,word_order,1.0,1.0,1.0,0.5161290322580645,0.4,0.5161290322580645,1.0,1,1,1
dup_179,synthetic_duplicate,"case,encoding",1.0,1.0,1.0,0.6,0.0,0.6,1.0,1,1,1
non_806,real_non_duplicate,none,0.3414634146341463,0.0,0.3414634146341463,0.2222222222222222,0.0,0.2222222222222222,0.10386221294363257,0,0,0
non_1485,real_non_duplicate,none,0.42105263157894735,0.1111111111111111,0.42105263157894735,0.52,0.0,0.52,0.07759980736729122,0,1,0
dup_942,synthetic_duplicate,"word_order,word_drop",0.6548672566371682,0.5,0.6548672566371682,0.5714285714285714,0.16666666666666666,0.5714285714285714,1.0,1,1,1
dup_234,synthetic_duplicate,"abbreviation,encoding",0.9171270718232044,0.2631578947368421,0.9171270718232044,0.8125,0.14285714285714285,0.8125,1.0,1,1,1
dup_1479,synthetic_duplicate,"word_drop,abbreviation,encoding",1.0,1.0,1.0,0.88,0.5,0.88,1.0,1,1,1
dup_1172,synthetic_duplicate,case,0.8444444444444444,0.14285714285714285,0.8444444444444444,0.9333333333333333,0.2,0.9333333333333333,1.0,1,1,1
dup_512,synthetic_duplicate,"word_order,case",1.0,1.0,1.0,0.9230769230769231,1.0,0.9230769230769231,1.0,1,1,1
dup_168,synthetic_duplicate,word_drop,1.0,1.0,1.0,0.8539325842696629,0.3,0.8539325842696629,1.0,1,1,1
dup_1684,synthetic_duplicate,"encoding,word_drop,case",0.9017341040462428,0.23529411764705882,0.9017341040462428,0.7428571428571429,0.75,0.7428571428571429,1.0,1,1,1
dup_1446,synthetic_duplicate,"abbreviation,word_order",0.75,1.0,0.75,0.5294117647058824,1.0,0.5294117647058824,1.0,1,1,1
dup_1986,synthetic_duplicate,word_order,1.0,1.0,1.0,0.9230769230769231,0.3333333333333333,0.9230769230769231,1.0,1,1,1
non_1203,real_non_duplicate,none,0.20833333333333337,0.0,0.20833333333333337,0.42307692307692313,0.0,0.42307692307692313,0.007824704993231117,1,0,0
dup_728,synthetic_duplicate,"case,word_order",0.863849765258216,0.6666666666666666,0.863849765258216,0.7307692307692308,0.42857142857142855,0.7307692307692308,1.0,1,1,1
dup_139,synthetic_duplicate,word_order,1.0,1.0,1.0,0.8275862068965517,1.0,0.8275862068965517,1.0,1,1,1
dup_531,synthetic_duplicate,word_drop,1.0,1.0,1.0,0.8831168831168831,0.2,0.8831168831168831,1.0,1,1,1
dup_1828,synthetic_duplicate,word_drop,1.0,1.0,1.0,0.8737864077669903,0.6666666666666666,0.8737864077669903,1.0,1,1,1
dup_257,synthetic_duplicate,encoding,1.0,1.0,1.0,0.9454545454545454,0.4,0.9454545454545454,1.0,1,1,1
dup_1817,synthetic_duplicate,"word_order,encoding",1.0,1.0,1.0,0.7299270072992701,0.18181818181818182,0.7299270072992701,1.0,1,1,1
dup_485,synthetic_duplicate,"case,word_drop",1.0,1.0,1.0,0.9152542372881356,0.6666666666666666,0.9152542372881356,1.0,1,1,1
non_212,real_non_duplicate,none,0.20879120879120883,0.0,0.20879120879120883,0.1428571428571429,0.0,0.1428571428571429,0.0036335559388498222,0,0,0
dup_1177,synthetic_duplicate,"encoding,case",1.0,1.0,1.0,0.8888888888888888,0.25,0.8888888888888888,1.0,1,1,1
non_362,real_non_duplicate,none,0.37209302325581395,0.0,0.37209302325581395,0.25,0.0,0.25,0.5480239550156816,0,0,0
non_322,real_non_duplicate,none,0.2696629213483146,0.0,0.2696629213483146,0.23076923076923073,0.0,0.23076923076923073,0.00022730680458942957,0,0,0
non_1311,real_non_duplicate,none,0.3561643835616438,0.0,0.3561643835616438,0.36,0.0,0.36,0.1836343883873187,0,0,0
non_1321,real_non_duplicate,none,0.25757575757575757,0.0,0.25757575757575757,0.24242424242424243,0.0,0.24242424242424243,0.019785068569518338,0,0,0
non_1519,real_non_duplicate,none,0.32727272727272727,0.0,0.32727272727272727,0.16216216216216217,0.0,0.16216216216216217,0.1419676194059558,0,0,0
non_691,real_non_duplicate,none,0.2222222222222222,0.0,0.2222222222222222,0.38095238095238093,0.0,0.38095238095238093,0.1516187835778395,0,0,0
non_823,real_non_duplicate,none,0.3609022556390977,0.0,0.3609022556390977,0.21052631578947367,0.0,0.21052631578947367,0.14356661504239723,0,1,0
dup_854,synthetic_duplicate,"case,word_order",0.9302325581395349,0.5454545454545454,0.9302325581395349,0.6021505376344086,0.375,0.6021505376344086,1.0,1,1,1
non_394,real_non_duplicate,none,0.040000000000000036,0.0,0.040000000000000036,0.07028753993610226,0.0,0.07028753993610226,0.41826667513116517,0,0,0
non_662,real_non_duplicate,none,0.47058823529411764,0.3333333333333333,0.47058823529411764,0.631578947368421,0.2857142857142857,0.631578947368421,0.01010983772737305,0,1,0
dup_10,synthetic_duplicate,case,1.0,1.0,1.0,0.9302325581395349,0.4,0.9302325581395349,1.0,1,1,1
dup_252,synthetic_duplicate,"word_drop,abbreviation",0.8108108108108107,0.3333333333333333,0.8108108108108107,0.7647058823529411,0.125,0.7647058823529411,1.0,1,1,1
non_712,real_non_duplicate,none,0.3188405797101449,0.1111111111111111,0.3188405797101449,0.30000000000000004,0.0,0.30000000000000004,0.5440804051915163,0,0,0
non_1764,real_non_duplicate,none,0.4742268041237113,0.0,0.4742268041237113,0.2222222222222222,0.0,0.2222222222222222,0.229909407274176,0,1,0
non_1739,real_non_duplicate,none,0.3090909090909091,0.0,0.3090909090909091,0.35,0.0,0.35,4.070235992282833e-09,0,1,0
non_401,real_non_duplicate,none,0.02985074626865669,0.0,0.02985074626865669,0.031746031746031744,0.0,0.031746031746031744,0.38360990103463943,0,0,0
dup_744,synthetic_duplicate,abbreviation,1.0,1.0,1.0,0.8631578947368421,0.125,0.8631578947368421,1.0,1,1,1
dup_1156,synthetic_duplicate,word_order,1.0,1.0,1.0,0.8780487804878049,0.25,0.8780487804878049,1.0,1,1,1
dup_253,synthetic_duplicate,"case,abbreviation",0.5593220338983051,0.0,0.5593220338983051,0.5753424657534247,0.0,0.5753424657534247,1.0,1,1,1
non_1802,real_non_duplicate,none,0.18585858585858583,0.0,0.18585858585858583,0.2954545454545454,0.0,0.2954545454545454,0.05656575270487797,0,1,0
dup_1033,synthetic_duplicate,"word_order,abbreviation,word_drop",1.0,1.0,1.0,0.72,0.6666666666666666,0.72,1.0,1,1,1
non_1938,real_non_duplicate,none,0.20618556701030932,0.0,0.20618556701030932,0.24390243902439024,0.0,0.24390243902439024,0.19212253027816176,0,0,0
dup_943,synthetic_duplicate,abbreviation,0.523076923076923,0.0,0.523076923076923,0.5333333333333333,0.0,0.5333333333333333,1.0,1,1,1
dup_1437,synthetic_duplicate,"case,encoding",0.9545454545454546,0.25,0.9545454545454546,0.935483870967742,0.5714285714285714,0.935483870967742,1.0,1,1,1
non_1115,real_non_duplicate,none,0.4193548387096774,0.125,0.4193548387096774,0.30666666666666664,0.0,0.30666666666666664,0.01931481640073114,0,0,0
non_1275,real_non_duplicate,none,0.03389830508474578,0.0,0.03389830508474578,0.039215686274509776,0.0,0.039215686274509776,0.3422563932522872,0,0,0
dup_1259,synthetic_duplicate,"case,word_order,word_drop",0.8507462686567164,0.8888888888888888,0.8507462686567164,0.5384615384615384,0.0,0.5384615384615384,1.0,1,1,1
dup_751,synthetic_duplicate,word_drop,1.0,1.0,1.0,0.375,0.0,0.375,1.0,1,1,1
dup_392,synthetic_duplicate,"word_order,case,word_drop",0.8297872340425532,0.4,0.8297872340425532,0.8484848484848485,0.45454545454545453,0.8484848484848485,1.0,1,1,1
dup_500,synthetic_duplicate,"word_order,abbreviation,encoding",0.6666666666666667,0.4,0.6666666666666667,0.9375,0.6666666666666666,0.9375,1.0,1,1,1
non_1517,real_non_duplicate,none,0.32727272727272727,0.0,0.32727272727272727,0.3157894736842105,0.0,0.3157894736842105,0.2807878675026706,0,1,0
non_735,real_non_duplicate,none,0.30434782608695654,0.0,0.30434782608695654,0.13953488372093026,0.0,0.13953488372093026,0.16327665626601381,0,0,0
non_1849,real_non_duplicate,none,0.022471910112359605,0.0,0.022471910112359605,0.3555555555555555,0.0,0.3555555555555555,0.019923455555555556,0,0,0
non_485,real_non_duplicate,none,0.3492063492063492,0.0,0.3492063492063492,0.3137254901960784,0.0,0.3137254901960784,0.043154042230235876,0,1,0
dup_347,synthetic_duplicate,"word_drop,word_order",1.0,1.0,1.0,0.576271186440678,0.6666666666666666,0.576271186440678,1.0,1,1,1
non_1882,real_non_duplicate,none,0.2894736842105263,0.0,0.2894736842105263,0.125,0.0,0.125,0.006101702872088589,0,0,0
dup_1238,synthetic_duplicate,encoding,1.0,1.0,1.0,0.95,0.25,0.95,1.0,1,1,1
dup_949,synthetic_duplicate,"word_order,word_drop",1.0,1.0,1.0,0.5853658536585367,0.6666666666666666,0.5853658536585367,1.0,1,1,1
non_613,real_non_duplicate,none,0.3846153846153846,0.0,0.3846153846153846,0.16901408450704225,0.0,0.16901408450704225,0.2953345736434108,0,1,0
dup_830,synthetic_duplicate,word_drop,0.7786259541984732,0.05,0.7786259541984732,0.8607594936708861,0.09523809523809523,0.8607594936708861,1.0,1,1,1
dup_1078,synthetic_duplicate,"case,abbreviation,word_order",0.7259259259259259,0.23076923076923078,0.7259259259259259,0.9090909090909091,0.3333333333333333,0.9090909090909091,1.0,1,1,1
non_1856,real_non_duplicate,none,0.2592592592592593,0.0,0.2592592592592593,0.32727272727272727,0.0,0.32727272727272727,0.22929989929932987,0,0,0
non_1709,real_non_duplicate,none,0.3846153846153846,0.0,0.3846153846153846,0.26086956521739135,0.0,0.26086956521739135,0.32748855017161815,0,0,0
non_1196,real_non_duplicate,none,0.44897959183673475,0.16666666666666666,0.44897959183673475,0.2666666666666667,0.0,0.2666666666666667,0.08351893095768374,0,1,0
non_316,real_non_duplicate,none,0.32432432432432434,0.09090909090909091,0.32432432432432434,0.17021276595744683,0.0,0.17021276595744683,0.1596686413171708,0,0,0
dup_1133,synthetic_duplicate,"abbreviation,word_order,encoding",1.0,1.0,1.0,0.6233766233766234,0.625,0.6233766233766234,1.0,1,1,1
dup_1978,synthetic_duplicate,"word_drop,case",0.9298245614035088,0.4,0.9298245614035088,0.7142857142857143,0.2857142857142857,0.7142857142857143,1.0,1,1,1
non_229,real_non_duplicate,none,0.27586206896551724,0.0,0.27586206896551724,0.40909090909090906,0.16666666666666666,0.40909090909090906,2e-06,0,1,0
non_43,real_non_duplicate,none,0.3058823529411765,0.0,0.3058823529411765,0.2650602409638554,0.0,0.2650602409638554,0.45722708032560283,0,1,0
non_128,real_non_duplicate,none,0.25196850393700787,0.0,0.25196850393700787,0.4137931034482759,0.0,0.4137931034482759,0.9020906956444728,0,0,0
non_340,real_non_duplicate,none,0.4301075268817204,0.0,0.4301075268817204,0.5396825396825398,0.2222222222222222,0.5396825396825398,0.2549188116832486,0,1,0
non_513,real_non_duplicate,none,0.030456852791878153,0.0,0.030456852791878153,0.0625,0.0,0.0625,0.1398459846153846,0,0,0
dup_1954,synthetic_duplicate,"case,encoding",1.0,1.0,1.0,0.9444444444444444,0.5454545454545454,0.9444444444444444,1.0,1,1,1
non_922,real_non_duplicate,none,0.29508196721311475,0.0,0.29508196721311475,0.2093023255813954,0.0,0.2093023255813954,0.07542180292106314,0,0,0
dup_1345,synthetic_duplicate,"word_order,abbreviation",0.896551724137931,0.47619047619047616,0.896551724137931,0.8177339901477833,0.3333333333333333,0.8177339901477833,1.0,1,1,1
dup_1462,synthetic_duplicate,case,1.0,1.0,1.0,0.9019607843137255,0.3333333333333333,0.9019607843137255,1.0,1,1,1
non_1892,real_non_duplicate,none,0.23076923076923073,0.0,0.23076923076923073,0.2264150943396226,0.0,0.2264150943396226,0.10422853491029617,0,0,0
dup_1660,synthetic_duplicate,"abbreviation,word_drop,word_order",0.8050314465408805,0.1875,0.8050314465408805,0.7906976744186046,0.11764705882352941,0.7906976744186046,1.0,1,1,1
non_380,real_non_duplicate,none,0.3453237410071942,0.0,0.3453237410071942,0.2857142857142857,0.125,0.2857142857142857,0.036203388883083734,0,1,0
non_4,real_non_duplicate,none,0.20512820512820518,0.0,0.20512820512820518,0.12765957446808507,0.0,0.12765957446808507,0.002134716289503489,0,0,0
dup_1609,synthetic_duplicate,word_order,1.0,1.0,1.0,0.8378378378378378,0.8,0.8378378378378378,1.0,1,1,1
non_1754,real_non_duplicate,none,0.24242424242424243,0.0,0.24242424242424243,0.1384615384615384,0.0,0.1384615384615384,0.5299164500402085,0,0,0
non_620,real_non_duplicate,none,0.3111111111111111,0.0,0.3111111111111111,0.18300653594771243,0.0,0.18300653594771243,0.5965983369679603,0,0,0
non_252,real_non_duplicate,none,0.3157894736842105,0.0,0.3157894736842105,0.25,0.0,0.25,0.14013431356894984,0,1,0
non_851,real_non_duplicate,none,0.25,0.0,0.25,0.7878787878787878,0.6,0.7878787878787878,0.5860161673456524,0,1,0
non_562,real_non_duplicate,none,0.28888888888888886,0.0,0.28888888888888886,0.33333333333333337,0.0,0.33333333333333337,0.02431238655570904,0,1,0
non_200,real_non_duplicate,none,0.3835616438356164,0.0,0.3835616438356164,0.26315789473684215,0.0,0.26315789473684215,0.008871426250654185,0,0,0
non_1568,real_non_duplicate,none,0.27586206896551724,0.0,0.27586206896551724,0.25,0.0,0.25,0.2669092834051982,0,0,0
non_1297,real_non_duplicate,none,0.31999999999999995,0.0,0.31999999999999995,0.5614035087719298,0.25,0.5614035087719298,0.15071431320632786,0,1,0
dup_273,synthetic_duplicate,encoding,1.0,1.0,1.0,0.9655172413793104,0.3333333333333333,0.9655172413793104,1.0,1,1,1
non_970,real_non_duplicate,none,0.2191780821917808,0.0,0.2191780821917808,0.1785714285714286,0.0,0.1785714285714286,0.013383783529411766,0,0,0
non_331,real_non_duplicate,none,0.20408163265306123,0.0,0.20408163265306123,0.23529411764705888,0.0,0.23529411764705888,0.035762205937368265,0,0,0
dup_1083,synthetic_duplicate,"abbreviation,case",0.9,0.09090909090909091,0.9,0.8888888888888888,0.3333333333333333,0.8888888888888888,1.0,1,1,1
dup_1670,synthetic_duplicate,"word_order,case",1.0,1.0,1.0,0.7631578947368421,0.125,0.7631578947368421,1.0,1,1,1
dup_1983,synthetic_duplicate,"word_order,word_drop",0.5142857142857142,0.4,0.5142857142857142,0.4,0.0,0.4,1.0,1,1,1
non_791,real_non_duplicate,none,0.3076923076923077,0.0,0.3076923076923077,0.15384615384615385,0.0,0.15384615384615385,0.45084262486587434,0,0,0
dup_1365,synthetic_duplicate,word_drop,0.8888888888888888,0.7142857142857143,0.8888888888888888,0.6363636363636364,0.2222222222222222,0.6363636363636364,1.0,1,1,1
dup_26,synthetic_duplicate,"case,encoding,word_order",0.5714285714285714,0.25,0.5714285714285714,0.6,0.0,0.6,1.0,1,1,1
dup_1074,synthetic_duplicate,"case,abbreviation",1.0,1.0,1.0,0.8761904761904762,0.4,0.8761904761904762,1.0,1,1,1
non_1558,real_non_duplicate,none,0.2666666666666667,0.0,0.2666666666666667,0.4242424242424242,0.0,0.4242424242424242,0.4237981387172321,0,1,0
non_1872,real_non_duplicate,none,0.26168224299065423,0.0,0.26168224299065423,0.2222222222222222,0.0,0.2222222222222222,0.04492410030128024,0,0,0
non_776,real_non_duplicate,none,0.4521739130434783,0.15384615384615385,0.4521739130434783,0.3157894736842105,0.0,0.3157894736842105,0.6812376558104497,0,1,0
dup_1012,synthetic_duplicate,"word_order,word_drop",1.0,1.0,1.0,0.3157894736842105,0.0,0.3157894736842105,1.0,1,1,1
non_803,real_non_duplicate,none,0.32258064516129037,0.0,0.32258064516129037,0.21739130434782605,0.0,0.21739130434782605,0.8874377953405256,0,0,0
non_1357,real_non_duplicate,none,0.2142857142857143,0.0,0.2142857142857143,0.4,0.0,0.4,0.08659429576039973,0,0,0
non_1954,real_non_duplicate,none,0.29333333333333333,0.0,0.29333333333333333,0.18461538461538463,0.0,0.18461538461538463,0.1936854628879886,0,0,0
dup_1877,synthetic_duplicate,"word_drop,word_order",0.8791208791208791,0.7142857142857143,0.8791208791208791,0.7692307692307692,0.2,0.7692307692307692,1.0,1,1,1
non_62,real_non_duplicate,none,0.2702702702702703,0.0,0.2702702702702703,0.31818181818181823,0.0,0.31818181818181823,0.575088805245126,0,0,0
dup_1882,synthetic_duplicate,abbreviation,0.5443786982248521,0.1111111111111111,0.5443786982248521,0.5416666666666667,0.14285714285714285,0.5416666666666667,1.0,1,1,1
non_84,real_non_duplicate,none,0.1228070175438597,0.0,0.1228070175438597,0.1777777777777778,0.0,0.1777777777777778,0.21470471666666666,0,0,0
dup_686,synthetic_duplicate,word_drop,1.0,1.0,1.0,0.8108108108108107,0.6666666666666666,0.8108108108108107,1.0,1,1,1
non_274,real_non_duplicate,none,0.21052631578947367,0.0,0.21052631578947367,0.3513513513513513,0.0,0.3513513513513513,6.486954248484729e-08,0,0,0
non_93,real_non_duplicate,none,0.21818181818181814,0.0,0.21818181818181814,0.22857142857142854,0.0,0.22857142857142854,0.17058319186875795,0,0,0
non_1310,real_non_duplicate,none,0.2093023255813954,0.0,0.2093023255813954,0.2727272727272727,0.0,0.2727272727272727,0.00023799999999999998,0,0,0
non_1466,real_non_duplicate,none,0.32167832167832167,0.0,0.32167832167832167,0.27184466019417475,0.0,0.27184466019417475,0.04753519124984974,0,1,0
dup_1839,synthetic_duplicate,case,1.0,1.0,1.0,0.88,0.25,0.88,1.0,1,1,1
dup_1585,synthetic_duplicate,"word_drop,encoding,abbreviation",1.0,1.0,1.0,0.5294117647058824,0.0,0.5294117647058824,1.0,1,1,1
dup_1190,synthetic_duplicate,case,0.968421052631579,0.4,0.968421052631579,0.8979591836734694,0.14285714285714285,0.8979591836734694,1.0,1,1,1
non_1374,real_non_duplicate,none,0.24778761061946908,0.0,0.24778761061946908,0.2790697674418605,0.0,0.2790697674418605,0.08823471419839501,0,0,0
non_1583,real_non_duplicate,none,0.07843137254901966,0.0,0.07843137254901966,0.035502958579881616,0.0,0.035502958579881616,3.434697221733151e-05,0,0,0
dup_1297,synthetic_duplicate,word_order,1.0,1.0,1.0,0.8125,0.3076923076923077,0.8125,1.0,1,1,1
dup_1768,synthetic_duplicate,"word_order,encoding",0.875,0.0,0.875,0.5106382978723405,0.5,0.5106382978723405,1.0,1,1,1
dup_1856,synthetic_duplicate,"case,word_order,word_drop",1.0,1.0,1.0,0.5,0.2857142857142857,0.5,1.0,1,1,1
non_931,real_non_duplicate,none,0.29565217391304344,0.0,0.29565217391304344,0.1643835616438356,0.0,0.1643835616438356,0.71063232,0,0,0
dup_110,synthetic_duplicate,"encoding,word_drop,word_order",1.0,1.0,1.0,0.5964912280701755,0.2,0.5964912280701755,1.0,1,1,1
dup_1282,synthetic_duplicate,"case,word_order",1.0,1.0,1.0,0.7058823529411764,0.6666666666666666,0.7058823529411764,1.0,1,1,1
dup_1330,synthetic_duplicate,"encoding,word_order",0.8709677419354839,0.6666666666666666,0.8709677419354839,0.8137931034482758,0.17647058823529413,0.8137931034482758,1.0,1,1,1
dup_1280,synthetic_duplicate,"word_order,case",0.9142857142857143,0.6923076923076923,0.9142857142857143,0.6419753086419753,0.25,0.6419753086419753,1.0,1,1,1
non_996,real_non_duplicate,none,0.12775842044134722,0.0,0.12775842044134722,0.2068965517241379,0.0,0.2068965517241379,0.026908345247105656,0,0,0
dup_1451,synthetic_duplicate,"word_drop,encoding,word_order",0.7580645161290323,0.5555555555555556,0.7580645161290323,0.75,0.25,0.75,1.0,1,1,1
non_724,real_non_duplicate,none,0.45945945945945943,0.0625,0.45945945945945943,0.2696629213483146,0.0,0.2696629213483146,0.08161157899497887,0,1,0
non_1890,real_non_duplicate,none,0.3561643835616438,0.1111111111111111,0.3561643835616438,0.3571428571428571,0.0,0.3571428571428571,0.35886978990028134,0,1,0
non_1653,real_non_duplicate,none,0.032786885245901676,0.0,0.032786885245901676,0.06493506493506496,0.0,0.06493506493506496,0.08342878437114132,0,0,0
dup_309,synthetic_duplicate,"abbreviation,word_order",0.7177700348432056,0.0,0.7177700348432056,0.5454545454545454,0.0,0.5454545454545454,1.0,1,1,1
dup_1728,synthetic_duplicate,abbreviation,0.8955223880597015,0.18181818181818182,0.8955223880597015,0.8947368421052632,0.2857142857142857,0.8947368421052632,1.0,1,1,1
dup_1748,synthetic_duplicate,"case,word_order,encoding",0.76,0.8571428571428571,0.76,0.9523809523809523,1.0,0.9523809523809523,1.0,1,1,1
dup_1285,synthetic_duplicate,word_order,0.59375,0.3333333333333333,0.59375,0.9333333333333333,1.0,0.9333333333333333,1.0,1,1,1
dup_424,synthetic_duplicate,word_order,1.0,1.0,1.0,0.6923076923076923,0.25,0.6923076923076923,1.0,1,1,1
dup_1878,synthetic_duplicate,"word_drop,abbreviation",0.8392857142857143,0.14285714285714285,0.8392857142857143,0.6666666666666667,0.6666666666666666,0.6666666666666667,1.0,1,1,1
non_305,real_non_duplicate,none,0.28205128205128205,0.0,0.28205128205128205,0.2857142857142857,0.0,0.2857142857142857,0.18415767504134836,0,0,0
non_1731,real_non_duplicate,none,0.0444444444444444,0.0,0.0444444444444444,0.02631578947368418,0.0,0.02631578947368418,1.958586793062844e-05,0,0,0
dup_214,synthetic_duplicate,"word_drop,word_order",1.0,1.0,1.0,0.5555555555555556,0.2857142857142857,0.5555555555555556,1.0,1,1,1
non_143,real_non_duplicate,none,0.29931972789115646,0.0,0.29931972789115646,0.196078431372549,0.0,0.196078431372549,0.007571572870806998,0,1,0
non_1766,real_non_duplicate,none,0.26890756302521013,0.0,0.26890756302521013,0.2222222222222222,0.0,0.2222222222222222,0.0866663611036585,0,0,0
dup_1669,synthetic_duplicate,word_drop,1.0,1.0,1.0,0.736842105263158,0.3333333333333333,0.736842105263158,1.0,1,1,1
dup_106,synthetic_duplicate,"case,word_drop,abbreviation",0.78125,0.5714285714285714,0.78125,0.5161290322580645,0.16666666666666666,0.5161290322580645,1.0,1,1,1
non_1183,real_non_duplicate,none,0.027972027972028024,0.0,0.027972027972028024,0.2564102564102564,0.0,0.2564102564102564,0.044682422430543885,0,0,0
non_1336,real_non_duplicate,none,0.29761904761904767,0.0,0.29761904761904767,0.2222222222222222,0.0,0.2222222222222222,0.10299772181918802,0,0,0
non_1078,real_non_duplicate,none,0.22857142857142854,0.0,0.22857142857142854,0.25,0.0,0.25,0.03694525880388408,0,0,0
non_1564,real_non_duplicate,none,0.22448979591836737,0.0,0.22448979591836737,0.23809523809523814,0.0,0.23809523809523814,0.5012388564621612,1,0,0
non_1252,real_non_duplicate,none,0.5497076023391814,0.3125,0.5497076023391814,0.3246753246753247,0.05555555555555555,0.3246753246753247,0.022066936723317946,0,1,0
dup_340,synthetic_duplicate,"word_order,case,encoding",0.7469879518072289,0.5,0.7469879518072289,0.7755102040816326,1.0,0.7755102040816326,1.0,1,1,1
non_848,real_non_duplicate,none,0.12244897959183676,0.0,0.12244897959183676,0.24489795918367352,0.0,0.24489795918367352,0.40836449681995324,0,0,0
dup_580,synthetic_duplicate,encoding,1.0,1.0,1.0,0.9743589743589743,0.42857142857142855,0.9743589743589743,1.0,1,1,1
non_685,real_non_duplicate,none,0.18181818181818177,0.0,0.18181818181818177,0.2033898305084746,0.0,0.2033898305084746,0.6130700668637407,0,0,0
non_1081,real_non_duplicate,none,0.24390243902439024,0.0,0.24390243902439024,0.25,0.0,0.25,0.00425964795751634,0,0,0
non_1750,real_non_duplicate,none,0.16000000000000003,0.0,0.16000000000000003,0.20454545454545459,0.0,0.20454545454545459,0.3103423887255899,0,1,0
non_1542,real_non_duplicate,none,0.33333333333333337,0.0,0.33333333333333337,0.2471910112359551,0.0,0.2471910112359551,0.18496180991203395,0,1,0
dup_720,synthetic_duplicate,word_drop,0.8524590163934427,0.36363636363636365,0.8524590163934427,0.8395061728395061,0.6666666666666666,0.8395061728395061,1.0,1,1,1
dup_33,synthetic_duplicate,word_drop,0.7951807228915663,0.07692307692307693,0.7951807228915663,0.8421052631578947,0.2222222222222222,0.8421052631578947,1.0,1,1,1
non_18,real_non_duplicate,none,0.24,0.0,0.24,0.37209302325581395,0.2,0.37209302325581395,0.23969785006293806,0,0,0
non_971,real_non_duplicate,none,0.25,0.0,0.25,0.2857142857142857,0.0,0.2857142857142857,0.2566484339498797,0,0,0
dup_224,synthetic_duplicate,word_order,0.859504132231405,0.75,0.859504132231405,0.8214285714285714,0.42857142857142855,0.8214285714285714,1.0,1,1,1
dup_660,synthetic_duplicate,"case,abbreviation",1.0,1.0,1.0,0.9512195121951219,0.7142857142857143,0.9512195121951219,1.0,1,1,1
dup_1364,synthetic_duplicate,"word_order,case,encoding",1.0,1.0,1.0,0.6666666666666667,1.0,0.6666666666666667,1.0,1,1,1
non_1288,real_non_duplicate,none,0.16326530612244894,0.0,0.16326530612244894,0.14953271028037385,0.0,0.14953271028037385,1.2050553670551378e-10,0,0,0
dup_255,synthetic_duplicate,"encoding,case",1.0,1.0,1.0,0.9411764705882353,0.25,0.9411764705882353,1.0,1,1,1
non_1150,real_non_duplicate,none,0.23076923076923073,0.0,0.23076923076923073,0.24242424242424243,0.0,0.24242424242424243,0.34484791666666664,0,0,0
non_677,real_non_duplicate,none,0.7567567567567568,0.42857142857142855,0.7567567567567568,0.28915662650602414,0.0,0.28915662650602414,0.8274347803455381,0,1,0
dup_1866,synthetic_duplicate,"word_drop,encoding,abbreviation",1.0,1.0,1.0,0.3529411764705882,0.0,0.3529411764705882,1.0,1,1,1
non_1345,real_non_duplicate,none,0.4418604651162791,0.2,0.4418604651162791,0.3125,0.0,0.3125,0.20687255030444035,0,1,0
dup_274,synthetic_duplicate,"word_drop,word_order",1.0,1.0,1.0,0.8068669527896996,0.11764705882352941,0.8068669527896996,1.0,1,1,1
non_80,real_non_duplicate,none,0.4027777777777778,0.13333333333333333,0.4027777777777778,0.6046511627906976,0.5,0.6046511627906976,0.44478741848238795,0,1,0
non_1699,real_non_duplicate,none,0.25806451612903225,0.0,0.25806451612903225,0.34285714285714286,0.0,0.34285714285714286,0.015056688258496617,0,1,0
non_35,real_non_duplicate,none,0.2666666666666667,0.0,0.2666666666666667,0.3275862068965517,0.0,0.3275862068965517,0.03893488774488388,0,0,0
dup_760,synthetic_duplicate,"abbreviation,encoding,word_order",0.8590604026845637,0.5,0.8590604026845637,0.6666666666666667,0.25,0.6666666666666667,1.0,1,1,1
non_923,real_non_duplicate,none,0.23880597014925375,0.0,0.23880597014925375,0.19512195121951215,0.0,0.19512195121951215,0.16780615629744983,0,0,0
dup_1113,synthetic_duplicate,encoding,0.9642857142857143,0.42857142857142855,0.9642857142857143,0.9273743016759777,0.35714285714285715,0.9273743016759777,1.0,1,1,1
non_1639,real_non_duplicate,none,0.18666666666666665,0.0,0.18666666666666665,0.12121212121212122,0.0,0.12121212121212122,0.6060795457296554,0,0,0
